INDEX_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,geom_WKT
44752,NEMRUT LIMANI BAY,TR,38.766667,26.916667,"POLYGON ((26.66095526523621 38.56647376908489,26.66095526523621 38.9668595642484,27.172378068097125 38.9668595642484,27.172378068097125 38.56647376908489,26.66095526523621 38.56647376908489))"
44770,KUSADASI,TR,37.866667,27.25,"POLYGON ((26.99743220286894 37.666442319665634,26.99743220286894 38.066891013667714,27.50256779713106 38.066891013667714,27.50256779713106 37.666442319665634,26.99743220286894 37.666442319665634))"
44805,MARMARIS,TR,36.85,28.283333,"POLYGON ((28.034149778851223 36.6497411449449,28.034149778851223 37.05025885505512,28.53251688781544 37.05025885505512,28.53251688781544 36.6497411449449,28.034149778851223 36.6497411449449))"
44810,FETHIYE,TR,36.633333,29.1,"POLYGON ((28.851515719311745 36.433067592105516,28.851515719311745 36.833599074560794,29.348484280688286 36.833599074560794,29.348484280688286 36.433067592105516,28.851515719311745 36.433067592105516))"
44320,SOKHUMI,GE,42.983333,40.983333,"POLYGON ((40.71085756316735 42.7832870800132,40.71085756316735 43.183379586653466,41.25580910349932 43.183379586653466,41.25580910349932 42.7832870800132,40.71085756316735 42.7832870800132))"
43745,CHORNOMORS KE,UA,45.516667,32.7,"POLYGON ((32.41557185491386 45.31670834160993,32.41557185491386 45.71662499172334,32.984428145086135 45.71662499172334,32.984428145086135 45.31670834160993,32.41557185491386 45.31670834160993))"
43750,YEVPATORIYA,UA,45.2,33.383333,"POLYGON ((33.10049276283696 45.000028103912314,33.10049276283696 45.39997189608779,33.66617390382968 45.39997189608779,33.66617390382968 45.000028103912314,33.10049276283696 45.000028103912314))"
43760,SEVASTOPOL,UA,44.616667,33.533333,"POLYGON ((33.25333280778728 44.41667502884789,33.25333280778728 44.81665830448577,33.813333858879496 44.81665830448577,33.813333858879496 44.41667502884789,33.25333280778728 44.41667502884789))"
43780,BALAKLAVA,UA,44.5,33.6,"POLYGON ((33.32055966857647 44.300005132005424,33.32055966857647 44.699994867994576,33.87944033142353 44.699994867994576,33.87944033142353 44.300005132005424,33.32055966857647 44.300005132005424))"
43790,YALTA,UA,44.483333,34.166667,"POLYGON ((33.88730936560348 44.28333894584121,33.88730936560348 44.68332772082533,34.44602396772989 44.68332772082533,34.44602396772989 44.28333894584121,33.88730936560348 44.28333894584121))"
43810,ALUSHTA,UA,44.683333,34.416667,"POLYGON ((34.13635300199671 44.48334292546958,34.13635300199671 44.883323741197295,34.69698033133656 44.883323741197295,34.69698033133656 44.48334292546958,34.13635300199671 44.48334292546958))"
43835,SUDAK,UA,44.85,34.983333,"POLYGON ((34.70220412601013 44.65001931875661,34.70220412601013 45.04998068124343,35.26446254065654 45.04998068124343,35.26446254065654 44.65001931875661,34.70220412601013 44.65001931875661))"
43850,FEODOSIYA,UA,45.016667,35.433333,"POLYGON ((35.151397282010635 44.81668755814766,35.151397282010635 45.21664577518581,35.715269384655954 45.21664577518581,35.715269384655954 44.81668755814766,35.151397282010635 44.81668755814766))"
35760,BOULOGNE-SUR-MER,FR,50.733333,1.6,"POLYGON ((1.2852094335578053 50.533553817789226,1.2852094335578053 50.93311284887767,1.9147905664422677 50.93311284887767,1.9147905664422677 50.533553817789226,1.2852094335578053 50.533553817789226))"
35830,FECAMP,FR,49.766667,0.366667,"POLYGON ((0.0581917861607148 49.56685256376109,0.0581917861607148 49.9664807695724,0.6751415471725752 49.9664807695724,0.6751415471725752 49.56685256376109,0.0581917861607148 49.56685256376109))"
35860,HONFLEUR,FR,49.416667,0.216667,"POLYGON ((-0.08961788987300262 49.21684008778461,-0.08961788987300262 49.61648629390198,0.5229441256644537 49.61648629390198,0.5229441256644537 49.21684008778461,-0.08961788987300262 49.21684008778461))"
35950,RADE DE CHERBOURG,FR,49.65,-1.633333,"POLYGON ((-1.941069294167395 49.45018190835809,-1.941069294167395 49.84981809164218,-1.3255973724993462 49.84981809164218,-1.3255973724993462 49.45018190835809,-1.941069294167395 49.45018190835809))"
35390,DARTMOUTH HARBOUR,GB,50.35,-3.616667,"POLYGON ((-3.9289026774115454 50.15020532560642,-3.9289026774115454 50.54979467439375,-3.3044306559218715 50.54979467439375,-3.3044306559218715 50.15020532560642,-3.9289026774115454 50.15020532560642))"
34850,FISHGUARD,GB,52.016667,-4.983333,"POLYGON ((-5.307048225433807 51.81693512170509,-5.307048225433807 52.21639821162824,-4.65961844123286 52.21639821162824,-4.65961844123286 51.81693512170509,-5.307048225433807 51.81693512170509))"
34880,MILFORD HAVEN,GB,51.716667,-5.033333,"POLYGON ((-5.3549014263869745 51.51692504993611,-5.3549014263869745 51.91640828339727,-4.711765240279692 51.91640828339727,-4.711765240279692 51.51692504993611,-5.3549014263869745 51.51692504993611))"
34950,SWANSEA,GB,51.616667,-3.95,"POLYGON ((-4.270858295822037 51.41692127385726,-4.270858295822037 51.8164120594762,-3.6291417041779677 51.8164120594762,-3.6291417041779677 51.41692127385726,-4.270858295822037 51.41692127385726))"
62810,SEVERODVINSK,RU,64.566667,39.783333,"POLYGON ((39.319741984254435 64.36732090330203,39.319741984254435 64.76601243003215,40.246924682412384 64.76601243003215,40.246924682412384 64.36732090330203,39.319741984254435 64.36732090330203))"
62840,RABOCHEOSTROVSK,RU,64.983333,34.783333,"POLYGON ((34.312534431674244 64.78399859060501,34.312534431674244 65.18266807606166,35.25413223499242 65.18266807606166,35.25413223499242 64.78399859060501,34.312534431674244 64.78399859060501))"
62890,KANDALAKSHA,RU,67.133333,32.416667,"POLYGON ((31.90441818610268 66.93402462207199,31.90441818610268 67.33264204459472,32.92891514723062 67.33264204459472,32.92891514723062 66.93402462207199,31.90441818610268 66.93402462207199))"
62900,BOLSHAYA PIRYU GUBA,RU,66.666667,34.366667,"POLYGON ((33.86409290319664 66.46735446694689,33.86409290319664 66.86597886638688,34.869240430136564 66.86597886638688,34.869240430136564 66.46735446694689,33.86409290319664 66.46735446694689))"
62910,OSTROVNOY GREMIKHA,RU,68.05,39.516667,"POLYGON ((38.98410991976315 67.85071014844979,38.98410991976315 68.2492898515502,40.049223413570196 68.2492898515502,40.049223413570196 67.85071014844979,38.98410991976315 67.85071014844979))"
62950,MURMANSK,RU,68.983333,33.05,"POLYGON ((32.494981565824496 68.78410174294861,32.494981565824496 69.18256492371809,33.6050184341755 69.18256492371809,33.6050184341755 68.78410174294861,32.494981565824496 68.78410174294861))"
62970,MYS ABRAM,RU,68.983333,33.033333,"POLYGON ((32.478313446970695 68.784102239675,32.478313446970695 69.1825644269917,33.58835321969597 69.1825644269917,33.58835321969597 68.784102239675,32.478313446970695 68.784102239675))"
63070,ELLEFSEN HARBOR,AQ,-60.733333,-45.033333,"POLYGON ((-45.440655786026205 -60.932790073575354,-45.440655786026205 -60.5338765930914,-44.62601088064047 -60.5338765930914,-44.62601088064047 -60.932790073575354,-45.440655786026205 -60.932790073575354))"
63080,SCOTIA BAY,AQ,-60.75,-44.716667,"POLYGON ((-45.12418509712568 -60.949465454226676,-45.12418509712568 -60.550534545773395,-44.30914823620768 -60.550534545773395,-44.30914823620768 -60.949465454226676,-45.12418509712568 -60.949465454226676))"
63090,ADMIRALTY BAY,AQ,-62.083333,-58.416667,"POLYGON ((-58.841968097298526 -62.28276428870174,-58.841968097298526 -61.883902377964944,-57.99136523603479 -61.883902377964944,-57.99136523603479 -62.28276428870174,-58.841968097298526 -62.28276428870174))"
63095,PORT FOSTER,AQ,-62.95,-60.633333,"POLYGON ((-61.0711328118249 -63.14940965725968,-61.0711328118249 -62.75059034274035,-60.19553385484176 -62.75059034274035,-60.19553385484176 -63.14940965725968,-61.0711328118249 -63.14940965725968))"
63100,PORT LOCKROY,AQ,-64.816667,-63.5,"POLYGON ((-63.967837120023994 -65.0160440022047,-63.967837120023994 -64.61728933112875,-63.03216287997609 -64.61728933112875,-63.03216287997609 -65.0160440022047,-63.967837120023994 -65.0160440022047))"
63110,MELCHIOR HARBOR,AQ,-64.316667,-63,"POLYGON ((-63.45937956613759 -64.51602062522872,-63.45937956613759 -64.11731270810469,-62.54062043386241 -64.11731270810469,-62.54062043386241 -64.51602062522872,-63.45937956613759 -64.51602062522872))"
63120,ANDERSEN HARBOR,AQ,-64.316667,-62.933333,"POLYGON ((-63.39270924679785 -64.51602177971246,-63.39270924679785 -64.11731155362095,-62.47395741986881 -64.11731155362095,-62.47395741986881 -64.51602177971246,-63.39270924679785 -64.51602177971246))"
62550,BUKHTA NAGAYEVA (MAGADAN),RU,59.566667,150.716667,"POLYGON ((150.3235190883706 59.36717593174532,150.3235190883706 59.766157401588785,151.1098142449629 59.766157401588785,151.1098142449629 59.36717593174532,150.3235190883706 59.36717593174532))"
8822,SOUTHWEST PASS,US,28.45,-90.7,"POLYGON ((-90.9268872065798 28.24947402683795,-90.9268872065798 28.650525973161635,-90.47311279341983 28.650525973161635,-90.47311279341983 28.24947402683795,-90.9268872065798 28.24947402683795))"
8890,TRI-CITY PORT,US,38.716667,-90.2,"POLYGON ((-90.45553324221612 38.51647198814473,-90.45553324221612 38.91686134518855,-89.94446675778391 38.91686134518855,-89.94446675778391 38.51647198814473,-90.45553324221612 38.51647198814473))"
62140,MOJI KO,JP,33.95,130.966667,"POLYGON ((130.7262486071883 33.74964530906939,130.7262486071883 34.15035469093063,131.20708472614504 34.15035469093063,131.20708472614504 33.74964530906939,130.7262486071883 33.74964530906939))"
48025,RAS BADRAN OIL TERMINAL,EG,28.95,33.166667,"POLYGON ((32.93869568927693 28.749488636833203,32.93869568927693 29.15051136316681,33.394637644056395 29.15051136316681,33.394637644056395 28.749488636833203,32.93869568927693 28.749488636833203))"
48035,SOKHNA PORT GAS TANKER TERMINAL,EG,29.683333,32.366667,"POLYGON ((32.137061796393475 29.482844319774973,32.137061796393475 29.883822346891353,32.59627153693997 29.883822346891353,32.59627153693997 29.482844319774973,32.137061796393475 29.482844319774973))"
48475,BANDAR-E PARS TERMINAL,IR,27.533333,52.533333,"POLYGON ((52.30835608253492 27.33278147154172,52.30835608253492 27.73388519512284,52.75831058413099 27.73388519512284,52.75831058413099 27.33278147154172,52.30835608253492 27.33278147154172))"
48464,BARKAN OIL-LOADING TERMINAL,IR,29.733333,50.166667,"POLYGON ((49.93694673375861 29.532845546199926,49.93694673375861 29.933821120466586,50.39638659957475 29.933821120466586,50.39638659957475 29.532845546199926,49.93694673375861 29.532845546199926))"
48404,KHAWR AL ZUBAIR,IQ,30.183333,47.9,"POLYGON ((47.66924178402033 29.98285932500533,47.66924178402033 30.38380734166133,48.13075821597967 30.38380734166133,48.13075821597967 29.98285932500533,47.66924178402033 29.98285932500533))"
48406,KHAWR AL ZUBAIR LNG TERMINAL,IQ,30.133333,47.916667,"POLYGON ((47.68602469295066 29.932857776376196,47.68602469295066 30.3338088902905,48.14730864038267 30.3338088902905,48.14730864038267 29.932857776376196,47.68602469295066 29.932857776376196))"
48342,JU AYMAH LPG TERMINAL,SA,26.866667,50.05,"POLYGON ((49.8263552911046 26.666094466508643,49.8263552911046 27.06723886682469,50.2736447088954 27.06723886682469,50.2736447088954 26.666094466508643,49.8263552911046 26.666094466508643))"
48341,RAS AL GHAR,SA,26.9,49.866667,"POLYGON ((49.64295589998242 26.699428880250814,49.64295589998242 27.100571119749183,50.090377433350916 27.100571119749183,50.090377433350916 26.699428880250814,49.64295589998242 26.699428880250814))"
48280,HULAYLAH OIL TERMINAL,AE,25.983333,55.933333,"POLYGON ((55.7113859885177 25.78273632929341,55.7113859885177 26.183930337373265,56.15528067814896 26.183930337373265,56.15528067814896 25.78273632929341,55.7113859885177 25.78273632929341))"
48214,RUDUM TERMINAL,YE,13.983333,47.916667,"POLYGON ((47.710968454731805 13.782465824914397,47.710968454731805 14.184200841752261,48.12236487860152 14.184200841752261,48.12236487860152 13.782465824914397,47.710968454731805 13.782465824914397))"
48216,BALHAF,YE,13.966667,48.183333,"POLYGON ((47.97765004021791 13.765799128313683,47.97765004021791 14.167534205019654,48.38901662644875 14.167534205019654,48.38901662644875 13.765799128313683,47.97765004021791 13.765799128313683))"
54940,PORT DALRYMPLE,AU,-41.133333,146.833333,"POLYGON ((146.56865290078065 -41.33345131813209,146.56865290078065 -40.933215348534574,147.09801376588604 -40.933215348534574,147.09801376588604 -41.33345131813209,146.56865290078065 -41.33345131813209))"
54565,CAPE CUVIER,AU,-24.216667,113.383333,"POLYGON ((113.16455309678865 -24.417315987030097,113.16455309678865 -24.016017346303176,113.60211356987809 -24.016017346303176,113.60211356987809 -24.417315987030097,113.16455309678865 -24.417315987030097))"
54210,KLEIN POINT,AU,-34.966667,137.766667,"POLYGON ((137.52331616506103 -35.16699446315856,137.52331616506103 -34.76633887017482,138.01001716827233 -34.76633887017482,138.01001716827233 -35.16699446315856,137.52331616506103 -35.16699446315856))"
54555,USELESS LOOP,AU,-26.083333,113.4,"POLYGON ((113.17786570554478 -26.28393233799273,113.17786570554478 -25.882734328673997,113.62213429445521 -25.882734328673997,113.62213429445521 -26.28393233799273,113.17786570554478 -26.28393233799273))"
56272,BARBER'S POINT,US,21.316667,-158.116667,"POLYGON ((-158.33087380593332 21.11594875239058,-158.33087380593332 21.517384580942633,-157.90245952740008 21.517384580942633,-157.90245952740008 21.11594875239058,-158.33087380593332 21.11594875239058))"
56975,PORT NORO,SB,-8.216667,157.183333,"POLYGON ((156.98163541383775 -8.417613175771116,156.98163541383775 -8.01572015756221,157.38503125282898 -8.01572015756221,157.38503125282898 -8.417613175771116,156.98163541383775 -8.417613175771116))"
57657,THANH HOA,VN,10.816667,106.766667,"POLYGON ((106.56343809993838 10.615752515619375,106.56343809993838 11.017580817713908,106.96989523339492 11.017580817713908,106.96989523339492 10.615752515619375,106.56343809993838 10.615752515619375))"
57660,NGHE TINH,VN,18.766667,105.766667,"POLYGON ((105.55588905877947 18.56589107984101,105.55588905877947 18.967442253492187,105.97744427455383 18.967442253492187,105.97744427455383 18.56589107984101,105.55588905877947 18.56589107984101))"
40745,PORTO DI CHIOGGIA,IT,45.233333,12.3,"POLYGON ((12.016992534817653 45.0333638122252,12.016992534817653 45.4333028544415,12.583007465182337 45.4333028544415,12.583007465182337 45.0333638122252,12.016992534817653 45.0333638122252))"
57575,CAT LAI,VN,10.75,106.783333,"POLYGON ((106.58014980962716 10.54908490494607,106.58014980962716 10.950915095053777,106.98651685703948 10.950915095053777,106.98651685703948 10.54908490494607,106.58014980962716 10.54908490494607))"
57953,MAILIAO,TW,23.783333,120.166667,"POLYGON ((119.94861723962751 23.58267716897586,119.94861723962751 23.983989497690732,120.38471609370586 23.983989497690732,120.38471609370586 23.58267716897586,119.94861723962751 23.58267716897586))"
57862,CHAOZHOU,CN,23.616667,117.083333,"POLYGON ((116.86556153972735 23.416006041759772,116.86556153972735 23.817327291572845,117.30110512693933 23.817327291572845,117.30110512693933 23.416006041759772,116.86556153972735 23.416006041759772))"
59974,CHANGSHU,CN,31.766667,120.95,"POLYGON ((120.71540127588963 31.56624186961291,120.71540127588963 31.96709146372033,121.18459872411037 31.96709146372033,121.18459872411037 31.56624186961291,120.71540127588963 31.56624186961291))"
60233,DANDONG,CN,39.816667,124.15,"POLYGON ((123.8904422618782 39.61650955804378,123.8904422618782 40.016823775289545,124.4095577381218 40.016823775289545,124.4095577381218 39.61650955804378,123.8904422618782 39.61650955804378))"
57859,HUIZHOU,CN,22.716667,114.516667,"POLYGON ((114.30034431152683 22.515984778326228,114.30034431152683 22.917348555006697,114.7329890218063 22.917348555006697,114.7329890218063 22.515984778326228,114.30034431152683 22.515984778326228))"
57864,DONGSHAN,CN,23.75,117.516667,"POLYGON ((117.29867227893962 23.549344486850178,117.29867227893962 23.950655513149623,117.73466105439363 23.950655513149623,117.73466105439363 23.549344486850178,117.29867227893962 23.549344486850178))"
60125,LANSHAN,CN,30.1,119.366667,"POLYGON ((119.13610382014292 29.89952364263176,119.13610382014292 30.300476357368314,119.5972295131904 30.300476357368314,119.5972295131904 29.89952364263176,119.13610382014292 29.89952364263176))"
60165,PENGLAI,CN,37.816667,120.833333,"POLYGON ((120.58093342885991 37.616441234430006,120.58093342885991 38.016892098903305,121.08573323780678 38.016892098903305,121.08573323780678 37.616441234430006,120.58093342885991 37.616441234430006))"
57874,QUANZHOU,CN,24.883333,118.6,"POLYGON ((118.38005874014245 24.68270726723189,118.38005874014245 25.083959399434825,118.81994125985757 25.083959399434825,118.81994125985757 24.68270726723189,118.38005874014245 24.68270726723189))"
60133,RIZHAO,CN,35.383333,119.566667,"POLYGON ((119.32207312737182 35.183025903315375,119.32207312737182 35.58364076335112,119.81126020596136 35.58364076335112,119.81126020596136 35.183025903315375,119.32207312737182 35.183025903315375))"
59976,TAICANG,CN,31.65,121.2,"POLYGON ((120.9656966164837 31.449571464256998,120.9656966164837 31.850428535742573,121.43430338351634 31.850428535742573,121.43430338351634 31.449571464256998,120.9656966164837 31.449571464256998))"
